Unnamed: 0,Match_id,Team1,Team2,Gender,Series/Competition,Toss_decision,Winner_runs,Winner_wickets,Players_1,Bat_Runs_1,Ball Faced_1,Over_1,Runs_1,Wicket_1,Players_2,Bat_Runs_2,Ball Faced_2,Over_2,Runs_2,Wicket_2,Players_3,Bat_Runs_3,Ball Faced_3,Over_3,Runs_3,Wicket_3,Players_4,Bat_Runs_4,Ball Faced_4,Over_4,Runs_4,Wicket_4,Players_5,Bat_Runs_5,Ball Faced_5,Over_5,Runs_5,Wicket_5,Players_6,Bat_Runs_6,Ball Faced_6,Over_6,Runs_6,Wicket_6,Players_7,Bat_Runs_7,Ball Faced_7,Over_7,Runs_7,Wicket_7,Players_8,Bat_Runs_8,Ball Faced_8,Over_8,Runs_8,Wicket_8,Players_9,Bat_Runs_9,Ball Faced_9,Over_9,Runs_9,Wicket_9,Players_10,Bat_Runs_10,Ball Faced_10,Over_10,Runs_10,Wicket_10,Players_11,Bat_Runs_11,Ball Faced_11,Over_11,Runs_11,Wicket_11,Players_12,Bat_Runs_12,Ball Faced_12,Over_12,Runs_12,Wicket_12,Players_13,Bat_Runs_13,Ball Faced_13,Over_13,Runs_13,Wicket_13,Players_14,Bat_Runs_14,Ball Faced_14,Over_14,Runs_14,Wicket_14,Players_15,Bat_Runs_15,Ball Faced_15,Over_15,Runs_15,Wicket_15,Players_16,Bat_Runs_16,Ball Faced_16,Over_16,Runs_16,Wicket_16,Players_17,Bat_Runs_17,Ball Faced_17,Over_17,Runs_17,Wicket_17,Players_18,Bat_Runs_18,Ball Faced_18,Over_18,Runs_18,Wicket_18,Players_19,Bat_Runs_19,Ball Faced_19,Over_19,Runs_19,Wicket_19,Players_20,Bat_Runs_20,Ball Faced_20,Over_20,Runs_20,Wicket_20,Players_21,Bat_Runs_21,Ball Faced_21,Over_21,Runs_21,Wicket_21,Players_22,Bat_Runs_22,Ball Faced_22,Over_22,Runs_22,Wicket_22
818,401074,West Indies,Bangladesh,male,Bangladesh in West Indies ODI Series,bat,,3.0,DM Richards,20.0,34.0,-,-,-,ADS Fletcher,22.0,17.0,-,-,-,DS Smith,44.0,61.0,-,-,-,TM Dowlin,100,115,-,-,-,FL Reifer,7,13,-,-,-,DE Bernard,22,27,10,52,2,RN Lewis,22,19,10,52,1,DJG Sammy,24,11,10,38,1,KAJ Roach,-,-,8,51,1,GC Tonge,-,-,10,47,0,DC Thomas,-,-,2,9,2,Tamim Iqbal,29,39,-,-,-,Junaid Siddique,23,33,-,-,-,Mohammad Ashraful,64,75,-,-,-,Raqibul Hasan,20,31,-,-,-,Shakib Al Hasan,65,58,10,42,1,Mushfiqur Rahim,31,30,-,-,-,Mahmudullah,3,4,9,44,0,Naeem Islam,3,7,8,25,1,Abdur Razzak,11,10,10,53,2,Syed Rasel,-,-,8,60,2,Rubel Hossain,-,-,5,37,0
819,401075,West Indies,Bangladesh,male,Bangladesh in West Indies ODI Series,bat,,3.0,KOA Powell,0.0,1.0,-,-,-,DS Smith,4.0,9.0,-,-,-,ADS Fletcher,52.0,42.0,-,-,-,TM Dowlin,38,57,-,-,-,FL Reifer,40,78,-,-,-,DE Bernard,1,5,10,43,1,DJG Sammy,40,33,10,36,2,DC Thomas,29,32,-,-,-,NO Miller,13,15,9,41,0,KAJ Roach,10,11,10,61,4,GC Tonge,1,1,10,58,0,Tamim Iqbal,30,27,-,-,-,Junaid Siddique,55,73,-,-,-,Mohammad Ashraful,19,27,-,-,-,Raqibul Hasan,5,10,-,-,-,Shakib Al Hasan,16,16,9.4,28,1,Mushfiqur Rahim,31,42,-,-,-,Mahmudullah,51,70,7,36,2,Naeem Islam,26,21,10,44,2,Abdur Razzak,6,5,10,57,2,Mahbubul Alam,-,-,6,37,2,Nazmul Hossain,-,-,5,26,1
820,401076,West Indies,Bangladesh,male,,bat,,5.0,Tamim Iqbal,7.0,6.0,-,-,-,Junaid Siddique,5.0,6.0,-,-,-,Mohammad Ashraful,0.0,1.0,2,18,2,Naeem Islam,27,18,2,20,0,Shakib Al Hasan,17,16,4,11,1,Mushfiqur Rahim,3,9,-,-,-,Mahmudullah,21,25,1,15,0,Raqibul Hasan,1,3,-,-,-,Mehrab Hossain jnr,10,17,2.5,19,0,Nazmul Hossain,3,11,2,15,1,Rubel Hossain,8,5,3,13,1,DM Richards,0,1,-,-,-,DS Smith,37,27,-,-,-,ADS Fletcher,8,13,-,-,-,TM Dowlin,37,36,-,-,-,FL Reifer,22,20,-,-,-,DJG Sammy,6,2,4,28,3,DE Bernard,1,1,4,16,1,GC Tonge,-,-,4,25,1,NO Miller,-,-,4,20,3,KAJ Roach,-,-,4,13,1,-,-,-,-,-,-
821,403370,Sri Lanka,Pakistan,male,Pakistan in Sri Lanka ODI Series,field,36.0,,WU Tharanga,17.0,43.0,-,-,-,ST Jayasuriya,15.0,17.0,6,14,1,KC Sangakkara,36.0,40.0,-,-,-,DPMD Jayawardene,33,55,-,-,-,CK Kapugedera,8,18,-,-,-,TT Samaraweera,10,19,-,-,-,AD Mathews,43,48,5,21,0,KMDN Kulasekara,16,33,7,30,2,M Muralitharan,32,15,10,46,2,T Thushara,8,4,8,27,3,SL Malinga,4,3,8.4,47,2,Kamran Akmal,20,23,-,-,-,Shoaib Malik,9,19,-,-,-,Shahid Afridi,27,28,10,50,1,Mohammad Yousuf,4,10,-,-,-,Younis Khan,12,23,2,12,0,Misbah-ul-Haq,9,23,-,-,-,Fawad Alam,31,58,-,-,-,Abdul Razzaq,17,34,10,32,3,Umar Gul,33,19,8,45,1,Mohammad Amir,23,26,10,43,3,Saeed Ajmal,-,-,10,40,1
822,403371,Sri Lanka,Pakistan,male,Pakistan in Sri Lanka ODI Series,field,,6.0,Nasir Jamshed,0.0,1.0,-,-,-,Younis Khan,23.0,73.0,-,-,-,Kamran Akmal,13.0,19.0,-,-,-,Shoaib Malik,0,4,2,6,0,Umar Akmal,18,26,-,-,-,Fawad Alam,10,24,-,-,-,Shahid Afridi,7,9,8,39,1,Abdul Razzaq,17,42,10,35,2,Umar Gul,14,25,8,30,0,Mohammad Amir,24,32,10,28,1,Saeed Ajmal,16,23,6,21,0,WU Tharanga,10,16,-,-,-,ST Jayasuriya,30,33,3,16,1,KC Sangakkara,2,16,-,-,-,CK Kapugedera,67,95,-,-,-,DPMD Jayawardene,12,31,-,-,-,TT Samaraweera,38,67,-,-,-,KMDN Kulasekara,-,-,8,17,1,SL Malinga,-,-,10,35,1,T Thushara,-,-,9,26,3,AD Mathews,-,-,7,15,1,M Muralitharan,-,-,10,33,3
823,403372,Sri Lanka,Pakistan,male,Pakistan in Sri Lanka ODI Series,field,,6.0,Kamran Akmal,45.0,46.0,-,-,-,Nasir Jamshed,1.0,3.0,-,-,-,Younis Khan,44.0,59.0,-,-,-,Shoaib Malik,12,18,6,34,0,Umar Akmal,66,65,-,-,-,Fawad Alam,13,33,-,-,-,Shahid Afridi,32,20,6,44,0,Abdul Razzaq,30,25,9,61,1,Naved-ul-Hasan,30,23,7,41,0,Mohammad Amir,4,7,9.3,43,1,Saeed Ajmal,-,-,9,53,2,WU Tharanga,76,95,-,-,-,DPMD Jayawardene,123,106,-,-,-,KC Sangakkara,37,29,-,-,-,TT Samaraweera,0,2,-,-,-,SHT Kandamby,32,34,-,-,-,CK Kapugedera,8,8,-,-,-,KMDN Kulasekara,-,-,10,74,1,T Thushara,-,-,10,43,1,CRD Fernando,-,-,10,62,1,AD Mathews,-,-,10,41,3,M Muralitharan,-,-,10,57,2
824,403373,Sri Lanka,Pakistan,male,Pakistan in Sri Lanka ODI Series,bat,146.0,,Kamran Akmal,57.0,64.0,-,-,-,Imran Nazir,23.0,29.0,-,-,-,Younis Khan,89.0,110.0,-,-,-,Mohammad Yousuf,6,12,-,-,-,Misbah-ul-Haq,9,10,-,-,-,Umar Akmal,102,72,-,-,-,Shahid Afridi,2,2,9,39,2,Mohammad Amir,-,-,5,33,0,Naved-ul-Hasan,-,-,7,46,1,Iftikhar Anjum,-,-,8.1,30,5,Saeed Ajmal,-,-,7,23,2,WU Tharanga,80,89,-,-,-,DPMD Jayawardene,19,19,-,-,-,KC Sangakkara,39,33,-,-,-,SHT Kandamby,15,27,2,16,0,CK Kapugedera,8,17,-,-,-,TT Samaraweera,2,6,-,-,-,AD Mathews,8,10,8,48,0,HMCM Bandara,0,4,10,44,2,T Thushara,0,6,10,71,2,BAW Mendis,0,4,10,56,1,SL Malinga,0,1,10,53,0
825,403374,Sri Lanka,Pakistan,male,Pakistan in Sri Lanka ODI Series,bat,132.0,,Kamran Akmal,0.0,1.0,-,-,-,Younis Khan,76.0,100.0,-,-,-,Imran Nazir,35.0,23.0,-,-,-,Mohammad Yousuf,43,55,-,-,-,Misbah-ul-Haq,73,80,-,-,-,Umar Akmal,6,9,-,-,-,Shahid Afridi,5,3,3.2,16,2,Naved-ul-Hasan,33,28,8,40,4,Iftikhar Anjum,0,0,7,28,0,Mohammad Amir,-,-,9,26,4,Saeed Ajmal,-,-,7,23,0,WU Tharanga,0,3,-,-,-,DPMD Jayawardene,31,33,-,-,-,ST Jayasuriya,6,10,9,56,1,KC Sangakkara,16,22,-,-,-,CK Kapugedera,1,8,-,-,-,SHT Kandamby,42,69,-,-,-,AD Mathews,5,9,6,29,1,KMDN Kulasekara,0,1,10,46,4,KTGD Prasad,1,5,9,58,1,HMCM Bandara,31,42,6,38,0,BAW Mendis,0,3,10,44,1
826,403380,Sri Lanka,New Zealand,male,Compaq Cup,bat,97.0,,TM Dilshan,4.0,6.0,-,-,-,ST Jayasuriya,7.0,20.0,6,28,2,DPMD Jayawardene,0.0,2.0,-,-,-,KC Sangakkara,18,47,-,-,-,TT Samaraweera,104,124,-,-,-,SHT Kandamby,15,31,-,-,-,AD Mathews,51,58,5,16,0,KMDN Kulasekara,6,5,6,18,2,T Thushara,6,4,6,5,1,BAW Mendis,-,-,7,13,1,SL Malinga,-,-,6.1,22,4,BB McCullum,14,52,-,-,-,JD Ryder,0,2,-,-,-,MJ Guptill,3,13,-,-,-,LRPL Taylor,2,4,-,-,-,GD Elliott,41,74,-,-,-,JDP Oram,4,3,6,22,0,NL McCullum,0,1,7,27,0,DL Vettori,10,19,8,31,1,IG Butler,25,36,10,55,2,DR Tuffey,2,7,9,35,1,SE Bond,1,2,10,41,3
827,403381,Sri Lanka,India,male,Compaq Cup,bat,139.0,,TM Dilshan,23.0,26.0,2,17,0,ST Jayasuriya,98.0,78.0,2,5,0,DPMD Jayawardene,17.0,24.0,-,-,-,KC Sangakkara,5,14,-,-,-,AD Mathews,19,36,6,20,6,SHT Kandamby,91,71,-,-,-,CK Kapugedera,36,43,-,-,-,KMDN Kulasekara,3,4,8,29,1,T Thushara,-,-,6,34,1,SL Malinga,-,-,8,26,1,BAW Mendis,-,-,5.2,21,1,KD Karthik,16,23,-,-,-,SR Tendulkar,27,32,-,-,-,R Dravid,47,55,-,-,-,Yuvraj Singh,16,22,3,19,0,SK Raina,0,1,3,14,1,MS Dhoni,8,18,-,-,-,YK Pathan,1,5,7,44,1,Harbhajan Singh,4,10,10,35,1,RP Singh,19,25,8,57,0,A Nehra,1,4,9,57,1,I Sharma,13,27,10,66,2
828,403382,India,New Zealand,male,Compaq Cup,bat,,6.0,BB McCullum,3.0,8.0,-,-,-,JD Ryder,0.0,2.0,-,-,-,MJ Guptill,22.0,42.0,2,12,0,LRPL Taylor,11,15,-,-,-,GD Elliott,22,39,2,9,0,JDP Oram,24,44,7,19,1,NT Broom,21,28,-,-,-,DL Vettori,25,36,10,33,2,KD Mills,6,20,5.3,25,1,IG Butler,6,31,4,25,0,SE Bond,10,11,10,29,0,KD Karthik,4,11,-,-,-,SR Tendulkar,46,55,-,-,-,R Dravid,14,43,-,-,-,Yuvraj Singh,8,13,10,31,3,MS Dhoni,35,64,-,-,-,SK Raina,45,54,1,4,0,A Nehra,-,-,8.3,24,3,RP Singh,-,-,8,21,2,I Sharma,-,-,10,26,2,Harbhajan Singh,-,-,8,39,0,YK Pathan,-,-,1,5,0
829,403383,Sri Lanka,India,male,Compaq Cup,bat,46.0,,R Dravid,39.0,55.0,-,-,-,SR Tendulkar,138.0,132.0,-,-,-,MS Dhoni,56.0,62.0,-,-,-,Yuvraj Singh,56,41,6,24,1,YK Pathan,0,1,4,29,1,SK Raina,8,6,8,26,1,V Kohli,2,2,-,-,-,A Nehra,-,-,7,43,0,I Sharma,-,-,7,50,1,RP Singh,-,-,5,33,1,Harbhajan Singh,-,-,9.5,53,5,TM Dilshan,42,29,-,-,-,ST Jayasuriya,36,29,9,43,1,DPMD Jayawardene,1,5,-,-,-,KC Sangakkara,33,36,-,-,-,T Thushara,15,13,10,64,2,AD Mathews,14,11,3,15,0,SHT Kandamby,66,93,-,-,-,CK Kapugedera,35,41,-,-,-,KMDN Kulasekara,9,9,8,38,0,SL Malinga,0,1,10,75,1,BAW Mendis,7,10,10,64,1
830,406192,Australia,West Indies,male,West Indies in Australia ODI Series,field,113.0,,SR Watson,59.0,74.0,6,31,1,SE Marsh,20.0,33.0,-,-,-,RT Ponting,49.0,60.0,-,-,-,MJ Clarke,18,29,-,-,-,CL White,22,35,-,-,-,MEK Hussey,28,24,-,-,-,BJ Haddin,8,12,-,-,-,MG Johnson,21,20,7,27,1,NM Hauritz,6,6,6.2,28,3,RJ Harris,2,1,9,18,3,DE Bollinger,-,-,6,17,2,CH Gayle,7,5,6,31,1,RS Morton,3,15,-,-,-,TM Dowlin,1,4,-,-,-,LMP Simmons,29,60,-,-,-,N Deonarine,19,30,-,-,-,KA Pollard,31,33,10,42,3,D Ramdin,17,14,-,-,-,DR Smith,7,20,8,37,1,NO Miller,4,10,8,40,0,R Rampaul,3,10,8,43,2,KAJ Roach,-,-,10,40,1
831,406193,Australia,West Indies,male,West Indies in Australia ODI Series,bat,,8.0,CH Gayle,0.0,1.0,-,-,-,TM Dowlin,2.0,14.0,-,-,-,RS Morton,4.0,11.0,-,-,-,N Deonarine,23,35,1.3,11,0,LMP Simmons,1,4,-,-,-,D Ramdin,30,42,-,-,-,KA Pollard,32,37,4,27,0,DR Smith,43,62,4,27,1,NO Miller,6,7,5,22,0,R Rampaul,18,22,6,35,0,KAJ Roach,-,-,6,42,1,SR Watson,53,49,6,24,1,SE Marsh,27,27,-,-,-,RT Ponting,57,55,-,-,-,MJ Clarke,27,28,-,-,-,DE Bollinger,-,-,8,24,4,MG Johnson,-,-,8,34,1,CJ McKay,-,-,7.4,32,3,NM Hauritz,-,-,10,45,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
832,406194,Australia,West Indies,male,West Indies in Australia ODI Series,field,,,TD Paine,16.0,31.0,-,-,-,AC Voges,8.0,15.0,-,-,-,MJ Clarke,46.0,73.0,-,-,-,RT Ponting,22,36,-,-,-,CL White,17,41,-,-,-,MEK Hussey,44,52,-,-,-,JR Hopes,30,33,-,-,-,NM Hauritz,2,2,-,-,-,MG Johnson,2,3,-,-,-,RJ Harris,21,8,-,-,-,DE Bollinger,-,-,1,0,0,CH Gayle,0,5,1,7,0,TM Dowlin,-,-,-,-,-,R Rampaul,-,-,9.5,59,4,DR Smith,-,-,10,39,3,DJG Sammy,-,-,10,42,2,KA Pollard,-,-,9,26,1,NO Miller,-,-,10,35,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
833,406195,Australia,West Indies,male,West Indies in Australia ODI Series,field,50.0,,SR Watson,26.0,22.0,-,-,-,TD Paine,24.0,35.0,-,-,-,RT Ponting,106.0,110.0,-,-,-,CL White,63,77,-,-,-,AC Voges,16,10,4,16,1,MEK Hussey,23,17,-,-,-,JR Hopes,42,21,6,39,1,MG Johnson,7,4,10,49,1,RJ Harris,-,-,10,63,2,DE Bollinger,-,-,10,43,2,NM Hauritz,-,-,10,47,1,CH Gayle,34,21,1,8,0,TM Dowlin,8,16,-,-,-,LMP Simmons,1,11,-,-,-,N Deonarine,53,69,6,33,0,WW Hinds,20,36,-,-,-,D Ramdin,15,21,-,-,-,KA Pollard,62,53,7,45,1,DR Smith,59,59,8,54,2,DJG Sammy,0,3,8,44,2,NO Miller,5,3,10,55,1,R Rampaul,-,-,10,68,1
834,406196,Australia,West Indies,male,West Indies in Australia ODI Series,bat,125.0,,SR Watson,51.0,50.0,-,-,-,BJ Haddin,32.0,42.0,-,-,-,RT Ponting,61.0,55.0,-,-,-,MJ Clarke,47,57,-,-,-,CL White,22,33,-,-,-,AC Voges,45,33,-,-,-,JR Hopes,57,26,6,26,1,DE Bollinger,-,-,7,31,4,RJ Harris,-,-,7,25,2,CJ McKay,-,-,7,34,1,SPD Smith,-,-,9.5,78,2,CH Gayle,14,5,3,17,0,TM Dowlin,0,1,-,-,-,N Deonarine,4,14,2,10,0,KA Pollard,45,51,9,56,2,WW Hinds,5,13,-,-,-,LMP Simmons,29,44,-,-,-,DR Smith,21,21,8,55,0,D Ramdin,3,4,-,-,-,DJG Sammy,47,41,10,51,1,NO Miller,22,20,8,60,0,R Rampaul,4,7,10,66,2
835,406202,Australia,Pakistan,male,Pakistan in Australia ODI Series,bat,,5.0,Salman Butt,72.0,80.0,-,-,-,Kamran Akmal,34.0,34.0,-,-,-,Younis Khan,46.0,74.0,-,-,-,Mohammad Yousuf,2,7,-,-,-,Umar Akmal,23,22,-,-,-,Shoaib Malik,28,33,-,-,-,Shahid Afridi,48,24,10,65,1,Mohammad Amir,0,1,9,23,1,Naved-ul-Hasan,8,11,10,60,2,Saeed Ajmal,2,7,9.3,61,0,Mohammad Asif,0,4,10,43,1,SR Watson,5,12,10,36,4,SE Marsh,15,23,-,-,-,RT Ponting,27,46,-,-,-,MJ Clarke,58,75,2,8,0,CL White,105,87,-,-,-,MEK Hussey,35,36,2,11,0,BJ Haddin,7,7,-,-,-,DE Bollinger,-,-,9.4,34,3,PM Siddle,-,-,8,48,0,CJ McKay,-,-,9,59,3,NM Hauritz,-,-,9,67,0
836,406203,Australia,Pakistan,male,Pakistan in Australia ODI Series,field,140.0,,SR Watson,69.0,70.0,3,10,1,SE Marsh,41.0,60.0,-,-,-,RT Ponting,13.0,28.0,-,-,-,MJ Clarke,25,33,3,14,0,CL White,55,57,-,-,-,MEK Hussey,29,34,-,-,-,BJ Haddin,27,14,-,-,-,NM Hauritz,1,1,7,45,2,DE Bollinger,-,-,9,18,2,PM Siddle,-,-,8,22,1,CJ McKay,-,-,7.3,13,4,Salman Butt,2,15,-,-,-,Kamran Akmal,16,30,-,-,-,Younis Khan,0,3,-,-,-,Mohammad Yousuf,58,94,-,-,-,Umar Akmal,0,2,-,-,-,Shoaib Malik,2,24,4,17,0,Shahid Afridi,9,7,10,35,2,Mohammad Amir,4,9,9,52,3,Naved-ul-Hasan,27,22,7,46,0,Umar Gul,1,7,10,69,1,Saeed Ajmal,3,11,10,41,0
837,406204,Australia,Pakistan,male,Pakistan in Australia ODI Series,bat,40.0,,SR Watson,33.0,37.0,9,65,1,SE Marsh,83.0,112.0,-,-,-,RT Ponting,0.0,3.0,-,-,-,MJ Clarke,80,87,2,6,0,CL White,28,31,-,-,-,MEK Hussey,49,27,-,-,-,NM Hauritz,-,-,7.4,37,1,BJ Haddin,1,1,-,-,-,DE Bollinger,-,-,9,34,0,RJ Harris,-,-,10,43,5,CJ McKay,-,-,10,47,3,Salman Butt,34,39,-,-,-,Kamran Akmal,1,2,-,-,-,Younis Khan,12,31,-,-,-,Mohammad Yousuf,11,8,-,-,-,Umar Akmal,59,75,-,-,-,Fawad Alam,33,52,-,-,-,Shahid Afridi,40,28,10,55,0,Naved-ul-Hasan,33,26,10,55,2,Umar Gul,0,2,10,73,2,Saeed Ajmal,8,8,10,41,1,Mohammad Asif,1,9,10,50,1
838,406205,Australia,Pakistan,male,Pakistan in Australia ODI Series,bat,135.0,,SE Marsh,12.0,27.0,-,-,-,BJ Haddin,32.0,26.0,-,-,-,RT Ponting,30.0,41.0,-,-,-,MJ Clarke,10,11,-,-,-,CL White,44,62,-,-,-,MEK Hussey,67,75,-,-,-,JR Hopes,16,15,7,23,0,NM Hauritz,53,39,8,47,1,RJ Harris,4,3,9.5,18,6,CJ McKay,-,-,7,16,1,PM Siddle,-,-,6,29,2,Salman Butt,0,3,-,-,-,Younis Khan,6,9,-,-,-,Kamran Akmal,17,24,-,-,-,Mohammad Yousuf,10,20,-,-,-,Umar Akmal,38,57,-,-,-,Fawad Alam,21,52,-,-,-,Shahid Afridi,29,10,10,42,1,Naved-ul-Hasan,0,1,10,68,1,Iftikhar Anjum,5,24,10,64,1,Saeed Ajmal,7,15,10,53,2,Mohammad Asif,0,8,10,41,3
839,406206,Australia,Pakistan,male,Pakistan in Australia ODI Series,bat,,2.0,Salman Butt,0.0,5.0,-,-,-,Younis Khan,3.0,22.0,-,-,-,Khalid Latif,0.0,5.0,-,-,-,Shoaib Malik,36,62,10,43,2,Umar Akmal,67,99,-,-,-,Fawad Alam,63,69,-,-,-,Shahid Afridi,1,4,10,30,2,Sarfraz Ahmed,6,13,-,-,-,Naved-ul-Hasan,8,6,10,54,2,Iftikhar Anjum,16,8,9.3,37,1,Mohammad Asif,-,-,10,39,1,SE Marsh,25,37,-,-,-,BJ Haddin,7,13,-,-,-,RT Ponting,55,78,-,-,-,CL White,13,20,-,-,-,AC Voges,24,47,-,-,-,MEK Hussey,40,46,-,-,-,JR Hopes,6,15,10,45,0,MG Johnson,13,19,10,41,3,NM Hauritz,18,20,10,36,0,RJ Harris,2,1,10,43,3,CJ McKay,-,-,9.3,35,4
840,410337,Zimbabwe,Bangladesh,male,Bangladesh in Zimbabwe ODI Series,field,,8.0,H Masakadza,0.0,6.0,3,19,0,MA Vermeulen,92.0,127.0,-,-,-,CJ Chibhabha,7.0,12.0,6.4,49,1,BRM Taylor,20,39,-,-,-,CK Coventry,19,24,-,-,-,SC Williams,6,14,-,-,-,S Matsikenyeri,9,14,-,-,-,E Chigumbura,20,17,7,30,1,P Utseya,14,15,6,30,0,RW Price,11,14,7,42,0,AG Cremer,1,1,5,28,0,Tamim Iqbal,63,68,-,-,-,Junaid Siddique,21,12,-,-,-,Mohammad Ashraful,103,103,1,2,1,Raqibul Hasan,11,24,-,-,-,Syed Rasel,-,-,9,32,2,Nazmul Hossain,-,-,7,28,3,Shakib Al Hasan,-,-,10,42,2,Enamul Haque jnr,-,-,10,43,0,Mahmudullah,-,-,8,39,2,Naeem Islam,-,-,3,13,0,-,-,-,-,-,-
841,410338,Zimbabwe,Bangladesh,male,Bangladesh in Zimbabwe ODI Series,field,49.0,,Tamim Iqbal,79.0,102.0,-,-,-,Junaid Siddique,27.0,40.0,-,-,-,Mohammad Ashraful,22.0,33.0,-,-,-,Shakib Al Hasan,104,64,9,39,2,Raqibul Hasan,35,27,-,-,-,Naeem Islam,0,1,4,27,0,Mushfiqur Rahim,23,18,-,-,-,Mahmudullah,6,4,6,38,1,Enamul Haque jnr,5,6,10,56,2,Nazmul Hossain,1,1,8,48,2,Syed Rasel,-,-,9.1,53,3,MA Vermeulen,16,14,-,-,-,H Masakadza,13,17,2,14,0,CK Coventry,61,63,-,-,-,CJ Chibhabha,8,13,5,48,1,BRM Taylor,9,16,-,-,-,SC Williams,75,69,1,15,0,S Matsikenyeri,39,51,3,15,0,P Utseya,4,2,10,52,2,E Chigumbura,31,20,10,57,4,RW Price,5,6,9,37,0,EC Rainsford,0,2,10,64,1
842,410339,Zimbabwe,Bangladesh,male,Bangladesh in Zimbabwe ODI Series,field,69.0,,MA Vermeulen,11.0,17.0,-,-,-,V Sibanda,0.0,2.0,-,-,-,H Masakadza,102.0,111.0,4,34,1,CK Coventry,22,20,-,-,-,BRM Taylor,94,103,-,-,-,E Chigumbura,61,31,8,44,2,S Matsikenyeri,23,9,-,-,-,MN Waller,2,2,8,53,0,P Utseya,-,-,8,47,1,T Mupariwa,-,-,7.2,32,3,RW Price,-,-,9,33,3,Tamim Iqbal,0,1,-,-,-,Mohammad Ashraful,9,15,-,-,-,Naeem Islam,4,3,-,-,-,Raqibul Hasan,78,81,-,-,-,Shakib Al Hasan,17,15,10,65,3,Mushfiqur Rahim,33,39,-,-,-,Mahmudullah,14,19,2,14,0,Mehrab Hossain jnr,25,39,10,56,0,Mahbubul Alam,59,43,9,82,2,Enamul Haque jnr,3,6,10,41,1,Syed Rasel,1,2,9,57,1
843,410340,Zimbabwe,Bangladesh,male,Bangladesh in Zimbabwe ODI Series,bat,,4.0,MA Vermeulen,5.0,5.0,-,-,-,H Masakadza,21.0,36.0,7,47,2,CK Coventry,194.0,155.0,-,-,-,BRM Taylor,9,18,-,-,-,SC Williams,4,10,-,-,-,S Matsikenyeri,37,53,-,-,-,E Chigumbura,15,10,9,61,0,MN Waller,3,5,3,24,0,T Mupariwa,0,1,9,62,0,P Utseya,7,3,10,44,1,RW Price,-,-,10,58,3,Tamim Iqbal,154,137,-,-,-,Junaid Siddique,38,27,-,-,-,Mohammad Ashraful,10,28,4,11,1,Raqibul Hasan,35,55,-,-,-,Shakib Al Hasan,19,12,9,67,1,Mushfiqur Rahim,15,15,-,-,-,Mahmudullah,21,11,6,30,0,Naeem Islam,4,3,5,29,1,Syed Rasel,-,-,9,50,1,Mahbubul Alam,-,-,8,58,2,Enamul Haque jnr,-,-,9,50,2
844,410341,Zimbabwe,Bangladesh,male,Bangladesh in Zimbabwe ODI Series,bat,,5.0,V Sibanda,2.0,7.0,-,-,-,H Masakadza,25.0,23.0,1,5,0,CK Coventry,0.0,5.0,-,-,-,MN Waller,10,11,-,-,-,SC Williams,12,13,3.5,15,0,E Chigumbura,12,18,8,32,1,P Utseya,21,39,7,37,1,BRM Taylor,61,86,-,-,-,RW Price,46,58,10,21,2,AG Cremer,10,11,10,50,1,EC Rainsford,1,4,8,31,0,Tamim Iqbal,4,22,-,-,-,Mushfiqur Rahim,98,120,-,-,-,Mohammad Ashraful,4,7,-,-,-,Raqibul Hasan,24,48,-,-,-,Shakib Al Hasan,30,40,8,21,0,Mahmudullah,27,41,10,40,1,Naeem Islam,4,7,5,25,1,Syed Rasel,-,-,8.4,45,3,Dolar Mahmud,-,-,8,26,4,Mehrab Hossain jnr,-,-,7,43,1,-,-,-,-,-,-
845,412677,West Indies,Ireland,male,ICC World Twenty20,bat,70.0,,ADS Fletcher,19.0,21.0,-,-,-,S Chanderpaul,14.0,12.0,-,-,-,DJ Bravo,18.0,10.0,2,4,2,RR Sarwan,24,26,-,-,-,N Deonarine,10,15,-,-,-,D Ramdin,1,2,-,-,-,DJG Sammy,30,17,3.4,8,3,KA Pollard,8,6,-,-,-,NO Miller,2,2,4,16,1,R Rampaul,8,7,3,14,3,KAJ Roach,-,-,4,7,1,WTS Porterfield,4,2,-,-,-,NJ O'Brien,6,5,-,-,-,PR Stirling,0,4,2,14,0,GC Wilson,17,33,-,-,-,AR Cusack,2,4,3,18,2,KJ O'Brien,9,15,1,8,0,DT Johnston,5,10,4,36,0,JF Mooney,1,2,-,-,-,AC Botha,4,11,2,7,2,WB Rankin,1,4,4,35,2,G Dockrell,0,6,4,16,3
