,Match_id,Unnamed: 0,Team1,Team2,Gender,Series/Competition,Toss_decision,Winner_runs,Winner_wickets,Bat_Runs_1,Ball Faced_1,Over_1,Runs_1,Wicket_1,Bat_Runs_2,Ball Faced_2,Over_2,Runs_2,Wicket_2,Bat_Runs_3,Ball Faced_3,Over_3,Runs_3,Wicket_3,Bat_Runs_4,Ball Faced_4,Over_4,Runs_4,Wicket_4,Bat_Runs_5,Ball Faced_5,Over_5,Runs_5,Wicket_5,Bat_Runs_6,Ball Faced_6,Over_6,Runs_6,Wicket_6,Bat_Runs_7,Ball Faced_7,Over_7,Runs_7,Wicket_7,Bat_Runs_8,Ball Faced_8,Over_8,Runs_8,Wicket_8,Bat_Runs_9,Ball Faced_9,Over_9,Runs_9,Wicket_9,Bat_Runs_10,Ball Faced_10,Over_10,Runs_10,Wicket_10,Bat_Runs_11,Ball Faced_11,Over_11,Runs_11,Wicket_11,Bat_Runs_12,Ball Faced_12,Over_12,Runs_12,Wicket_12,Bat_Runs_13,Ball Faced_13,Over_13,Runs_13,Wicket_13,Bat_Runs_14,Ball Faced_14,Over_14,Runs_14,Wicket_14,Bat_Runs_15,Ball Faced_15,Over_15,Runs_15,Wicket_15,Bat_Runs_16,Ball Faced_16,Over_16,Runs_16,Wicket_16,Bat_Runs_17,Ball Faced_17,Over_17,Runs_17,Wicket_17,Bat_Runs_18,Ball Faced_18,Over_18,Runs_18,Wicket_18,Bat_Runs_19,Ball Faced_19,Over_19,Runs_19,Wicket_19,Bat_Runs_20,Ball Faced_20,Over_20,Runs_20,Wicket_20,Bat_Runs_21,Ball Faced_21,Over_21,Runs_21,Wicket_21,Bat_Runs_22,Ball Faced_22,Over_22,Runs_22,Wicket_22,Players_1,Players_2,Players_3,Players_4,Players_5,Players_6,Players_7,Players_8,Players_9,Players_10,Players_11,Players_12,Players_13,Players_14,Players_15,Players_16,Players_17,Players_18,Players_19,Players_20,Players_21,Players_22
303,249748,500,Australia,West Indies,male,ICC Champions Trophy,bat,10,,1,15,-,-,-,24,25,10,38,2,8,13,3,16,0,21,32,1,4,0,90,102,-,-,-,71,94,-,-,-,13,17,-,-,-,1,1,10,34,0,-,-,10,32,2,-,-,10,48,4,-,-,6,32,1,92,116,-,-,-,0,3,8,34,1,1,5,-,-,-,17,24,-,-,-,18,29,8,35,0,47,82,5,18,1,13,16,-,-,-,10,11,3,16,0,0,1,8,42,1,3,5,10,42,2,3,3,8,42,1,WW Hinds,CH Gayle,DR Smith,RR Sarwan,RS Morton,BC Lara,CS Baugh,MN Samuels,IDR Bradshaw,JE Taylor,DJ Bravo,AC Gilchrist,SR Watson,RT Ponting,DR Martyn,A Symonds,MJ Clarke,MEK Hussey,GB Hogg,B Lee,NW Bracken,GD McGrath
304,249751,503,South Africa,Sri Lanka,male,ICC Champions Trophy,field,78,,10,15,-,-,-,3,19,-,-,-,16,18,-,-,-,54,87,-,-,-,43,70,8,33,2,29,38,-,-,-,7,16,3.1,14,1,21,17,10,19,2,22,15,-,-,-,0,1,9,41,3,1,1,9,22,2,11,33,-,-,-,3,12,10,34,2,36,49,-,-,-,0,8,-,-,-,2,5,-,-,-,36,62,1,8,0,3,15,5,34,0,29,34,10,16,2,2,6,9,50,4,3,2,10,41,1,4,7,5,23,0,GC Smith,HH Dippenaar,HH Gibbs,AB de Villiers,JH Kallis,MV Boucher,JM Kemp,SM Pollock,RJ Peterson,A Nel,M Ntini,WU Tharanga,ST Jayasuriya,DPMD Jayawardene,KC Sangakkara,MS Atapattu,TM Dilshan,MF Maharoof,WPUJC Vaas,SL Malinga,M Muralitharan,CRD Fernando
305,249752,504,New Zealand,Pakistan,male,ICC Champions Trophy,field,51,,3,8,-,-,-,15,16,2,11,0,80,103,-,-,-,7,14,-,-,-,86,109,-,-,-,31,25,8,25,2,27,13,-,-,-,9,5,9,44,1,-,-,10,52,1,-,-,7.3,36,3,-,-,10,41,3,43,43,-,-,-,6,11,-,-,-,2,12,-,-,-,71,91,-,-,-,4,6,10,49,0,52,69,5,23,1,6,15,10,59,2,16,14,-,-,-,1,4,8,42,1,8,12,9,44,2,-,-,8,41,1,L Vincent,NJ Astle,SP Fleming,PG Fulton,SB Styris,JDP Oram,BB McCullum,JEC Franklin,DL Vettori,KD Mills,SE Bond,Mohammad Hafeez,Imran Farhat,Younis Khan,Mohammad Yousuf,Shahid Afridi,Shoaib Malik,Abdul Razzaq,Kamran Akmal,Naved-ul-Hasan,Umar Gul,Iftikhar Anjum
306,249753,505,India,West Indies,male,ICC Champions Trophy,field,,3,17,20,10,32,1,29,45,-,-,-,0,6,5,32,2,49,66,-,-,-,27,43,3,15,0,51,63,-,-,-,19,37,-,-,-,15,14,10,27,1,1,2,9.4,47,2,0,1,4,28,0,-,-,8,29,1,34,36,4,34,0,51,72,-,-,-,16,33,7,50,2,53,80,-,-,-,45,64,-,-,-,5,5,-,-,-,5,3,9,35,1,0,1,10,35,0,1,2,-,-,-,-,-,10,29,2,-,-,10,25,4,V Sehwag,SR Tendulkar,IK Pathan,R Dravid,Yuvraj Singh,MS Dhoni,SK Raina,Harbhajan Singh,AB Agarkar,RP Singh,MM Patel,CH Gayle,S Chanderpaul,DJ Bravo,RR Sarwan,RS Morton,BC Lara,MN Samuels,DR Smith,CS Baugh,JE Taylor,IDR Bradshaw
307,249757,508,Australia,New Zealand,male,ICC Champions Trophy,field,34,,3,11,-,-,-,0,4,7,27,1,58,78,-,-,-,26,51,-,-,-,35,49,-,-,-,58,57,7,45,1,14,22,-,-,-,5,5,8,24,2,3,9,7,35,1,15,8,7,33,2,-,-,10,20,3,1,15,-,-,-,15,27,-,-,-,0,4,2,9,0,5,13,-,-,-,2,13,-,-,-,43,56,10,42,0,1,4,-,-,-,79,101,10,41,1,8,10,8,44,1,21,16,10,36,4,9,11,10,45,3,AC Gilchrist,SR Watson,RT Ponting,DR Martyn,MEK Hussey,A Symonds,MJ Clarke,B Lee,MG Johnson,NW Bracken,GD McGrath,L Vincent,SP Fleming,NJ Astle,HJH Marshall,PG Fulton,JDP Oram,BB McCullum,DL Vettori,JEC Franklin,KD Mills,SE Bond
308,250668,510,South Africa,Pakistan,male,Pakistan in South Africa ODI Series,field,164,,67,77,-,-,-,72,45,1.4,6,1,4,3,-,-,-,88,80,5,32,3,39,47,2,3,0,78,36,-,-,-,11,7,2,13,0,2,2,10,45,1,-,-,10,51,3,-,-,7,25,1,-,-,9,49,1,21,17,9,69,2,13,15,-,-,-,13,14,-,-,-,17,14,10,38,2,39,25,-,-,-,15,18,-,-,-,52,84,6,32,0,6,8,1,21,0,0,2,8,83,2,46,64,7,61,0,2,19,9,57,0,AB de Villiers,GC Smith,LE Bosman,JH Kallis,AG Prince,MV Boucher,JM Kemp,SM Pollock,M Ntini,A Nel,RJ Peterson,Mohammad Hafeez,Kamran Akmal,Younis Khan,Shahid Afridi,Mohammad Yousuf,Inzamam-ul-Haq,Shoaib Malik,Abdul Razzaq,Naved-ul-Hasan,Mohammad Sami,Mohammad Asif
309,250669,511,South Africa,Pakistan,male,Pakistan in South Africa ODI Series,bat,141,,57,37,-,-,-,0,3,-,-,-,93,97,-,-,-,101,109,-,-,-,13,15,-,-,-,77,35,9,25,3,-,-,10,29,2,-,-,4,43,0,-,-,7,55,2,-,-,5,22,1,-,-,5.1,23,2,15,13,7,36,1,43,44,-,-,-,34,40,5,42,0,14,14,-,-,-,2,4,-,-,-,21,17,-,-,-,22,36,-,-,-,32,34,10,53,1,5,14,10,80,1,9,19,9,71,0,0,1,9,59,1,Imran Nazir,Kamran Akmal,Younis Khan,Mohammad Yousuf,Inzamam-ul-Haq,Shahid Afridi,Mohammad Asif,Naved-ul-Hasan,Abdul Razzaq,Azhar Mahmood,Shoaib Malik,GC Smith,AB de Villiers,JH Kallis,HH Gibbs,AG Prince,MV Boucher,JM Kemp,SM Pollock,A Nel,M Ntini,CK Langeveldt
310,251491,516,New Zealand,Sri Lanka,male,Sri Lanka in New Zealand ODI Series,field,,4,11,34,-,-,-,0,2,-,-,-,28,26,-,-,-,15,18,-,-,-,1,16,-,-,-,4,7,-,-,-,18,38,-,-,-,13,46,4,13,1,8,19,6.3,34,2,8,4,9,17,1,0,2,5,36,2,22,14,-,-,-,0,2,-,-,-,0,4,-,-,-,43,55,-,-,-,11,15,5.2,7,3,5,16,-,-,-,4,4,-,-,-,15,32,7,31,1,-,-,9,21,4,-,-,8,36,1,-,-,6,11,1,WU Tharanga,ST Jayasuriya,MS Atapattu,KC Sangakkara,DPMD Jayawardene,LPC Silva,TM Dilshan,MF Maharoof,CRD Fernando,M Muralitharan,PDRL Perera,BB McCullum,NJ Astle,LRPL Taylor,PG Fulton,DL Vettori,JAH Marshall,HJH Marshall,JEC Franklin,MJ Mason,SE Bond,MR Gillespie
311,251492,517,New Zealand,Sri Lanka,male,Sri Lanka in New Zealand ODI Series,bat,189,,22,47,-,-,-,70,42,-,-,-,0,2,-,-,-,79,99,-,-,-,34,73,-,-,-,10,16,-,-,-,21,11,4,25,1,5,2,8,10,3,-,-,8,14,3,-,-,4,12,1,-,-,2.3,7,2,17,13,-,-,-,0,5,-,-,-,0,7,-,-,-,9,13,-,-,-,3,10,-,-,-,29,62,2,9,0,1,7,9,53,1,2,10,10,43,2,0,4,10,37,3,6,14,9,40,0,1,12,10,59,0,WU Tharanga,ST Jayasuriya,DPMD Jayawardene,KC Sangakkara,MS Atapattu,CK Kapugedera,MF Maharoof,WPUJC Vaas,SL Malinga,CRD Fernando,M Muralitharan,BB McCullum,SP Fleming,LRPL Taylor,PG Fulton,HJH Marshall,CD McMillan,AR Adams,SE Bond,MR Gillespie,JS Patel,MJ Mason
312,251495,519,New Zealand,Australia,male,Chappell-Hadlee Trophy,field,,5,24,34,-,-,-,3,16,-,-,-,49,61,-,-,-,105,82,-,-,-,97,84,-,-,-,42,18,3,26,0,-,-,10,66,2,-,-,9.4,53,0,-,-,9,62,0,-,-,10,56,3,-,-,7,53,0,26,27,2,22,0,6,6,-,-,-,117,119,-,-,-,17,25,4,34,0,76,65,-,-,-,52,28,5,43,1,22,12,-,-,-,-,-,10,73,0,-,-,9,37,1,-,-,10,57,1,-,-,10,54,1,ML Hayden,PA Jaques,BJ Haddin,MEK Hussey,BJ Hodge,CL White,NW Bracken,GD McGrath,SW Tait,SR Watson,GB Hogg,L Vincent,SP Fleming,LRPL Taylor,SB Styris,PG Fulton,CD McMillan,BB McCullum,DR Tuffey,SE Bond,MR Gillespie,DL Vettori
313,251496,520,New Zealand,Australia,male,Chappell-Hadlee Trophy,bat,,1,181,162,-,-,-,68,69,10,82,2,38,31,-,-,-,12,10,-,-,-,13,8,-,-,-,13,8,-,-,-,16,10,3,33,0,-,-,9.3,41,1,-,-,10,53,3,-,-,10,79,3,-,-,7,35,0,11,12,-,-,-,9,11,-,-,-,11,12,-,-,-,0,7,8,52,0,51,39,-,-,-,117,96,2,28,0,86,91,-,-,-,2,5,10,43,0,8,8,10,68,1,28,15,10,81,2,-,-,10,69,2,ML Hayden,SR Watson,BJ Haddin,BJ Hodge,MEK Hussey,CL White,AC Voges,NW Bracken,SW Tait,MG Johnson,GB Hogg,L Vincent,SP Fleming,LRPL Taylor,SB Styris,PG Fulton,CD McMillan,BB McCullum,JEC Franklin,DR Tuffey,MR Gillespie,JS Patel
314,255961,521,South Africa,Zimbabwe,male,Zimbabwe in South Africa ODI Series,bat,,5,3,18,-,-,-,51,78,-,-,-,37,63,6,21,0,32,40,0.5,6,0,9,23,-,-,-,11,16,2,10,1,14,24,6,34,0,26,31,-,-,-,2,3,9,39,1,-,-,10,28,2,-,-,10,42,1,5,11,-,-,-,85,126,-,-,-,2,4,-,-,-,4,16,6,14,2,60,68,-,-,-,8,16,-,-,-,16,19,10,26,0,-,-,10,28,1,-,-,9,35,2,-,-,10,47,2,-,-,5,35,0,T Duffin,V Sibanda,CJ Chibhabha,H Masakadza,BRM Taylor,S Matsikenyeri,P Utseya,E Chigumbura,T Mupariwa,EC Rainsford,AJ Ireland,LE Bosman,HH Dippenaar,HH Gibbs,JH Kallis,JP Duminy,MV Boucher,SM Pollock,M Ntini,A Nel,CK Langeveldt,RJ Peterson
315,256610,524,Australia,West Indies,male,DLF Cup,bat,,3,49,74,-,-,-,22,21,-,-,-,0,7,10,37,1,8,19,5.2,27,1,1,8,-,-,-,109,89,-,-,-,70,75,-,-,-,1,1,10,43,4,-,-,9,27,1,-,-,7,76,0,-,-,6,30,0,79,86,7,45,1,0,9,-,-,-,25,30,-,-,-,87,73,-,-,-,37,53,9,50,2,1,9,-,-,-,0,2,7,42,0,4,2,7,38,0,7,14,-,-,-,-,-,10,51,1,-,-,10,34,2,ML Hayden,SM Katich,SR Watson,A Symonds,MJ Clarke,MEK Hussey,BJ Haddin,B Lee,NW Bracken,SR Clark,DJ Cullen,CH Gayle,S Chanderpaul,RR Sarwan,BC Lara,DJ Bravo,WW Hinds,MN Samuels,DR Smith,CS Baugh,JE Taylor,IDR Bradshaw
316,256612,525,India,West Indies,male,DLF Cup,bat,16,,0,3,-,-,-,1,6,-,-,-,65,99,-,-,-,11,15,-,-,-,0,4,-,-,-,18,12,-,-,-,4,15,10,19,2,37,59,8,33,3,2,16,5,25,1,0,3,8,24,2,2,2,10,31,2,21,33,-,-,-,27,48,-,-,-,2,11,-,-,-,5,5,4,16,1,8,56,6,36,0,1,7,5.3,13,3,12,5,10,28,4,10,13,6,14,1,40,48,-,-,-,6,12,-,-,-,0,5,8,33,1,R Dravid,V Sehwag,SR Tendulkar,SK Raina,Yuvraj Singh,MS Dhoni,AB Agarkar,Harbhajan Singh,RP Singh,S Sreesanth,MM Patel,S Chanderpaul,RS Morton,RR Sarwan,MN Samuels,WW Hinds,CH Gayle,DR Smith,DJ Bravo,BC Lara,CS Baugh,CD Collymore
317,256614,526,Australia,India,male,DLF Cup,bat,18,,54,64,-,-,-,9,22,-,-,-,4,9,-,-,-,19,38,-,-,-,2,13,9,35,1,46,61,-,-,-,13,20,-,-,-,38,47,10,42,2,7,8,8.5,36,5,2,3,8,34,2,0,1,8,21,0,10,11,3,20,0,4,10,-,-,-,21,37,-,-,-,7,19,-,-,-,63,86,9,42,2,26,36,-,-,-,23,32,-,-,-,9,12,8,37,2,0,2,10,24,2,4,12,9.1,40,3,1,2,9,31,1,ML Hayden,SM Katich,RT Ponting,DR Martyn,A Symonds,BJ Haddin,MEK Hussey,GB Hogg,B Lee,SR Clark,GD McGrath,V Sehwag,SR Tendulkar,M Kaif,R Dravid,D Mongia,SK Raina,MS Dhoni,AB Agarkar,Harbhajan Singh,RP Singh,MM Patel
318,256615,527,Australia,West Indies,male,DLF Cup,bat,127,,18,26,6,26,2,25,62,-,-,-,6,11,-,-,-,52,77,-,-,-,52,58,3,15,0,23,24,4,13,0,30,23,-,-,-,17,12,-,-,-,-,-,8.2,21,5,-,-,6,4,0,-,-,7,15,3,0,1,9,43,1,0,29,-,-,-,12,21,-,-,-,36,60,4,21,2,5,15,-,-,-,8,23,9,61,0,0,4,-,-,-,30,28,8,33,0,3,12,-,-,-,0,3,10,29,2,0,2,10,36,1,SR Watson,SM Katich,RT Ponting,DR Martyn,A Symonds,MJ Clarke,MEK Hussey,BJ Haddin,B Lee,GD McGrath,NW Bracken,CH Gayle,RS Morton,S Chanderpaul,RR Sarwan,BC Lara,DJ Bravo,WW Hinds,DR Smith,CS Baugh,IDR Bradshaw,JE Taylor
319,257470,528,South Africa,Zimbabwe,male,Zimbabwe in South Africa ODI Series,bat,171,,88,68,-,-,-,80,73,-,-,-,50,58,-,-,-,147,67,-,-,-,10,9,3,17,0,5,6,8,40,0,24,18,6,35,0,-,-,8,38,2,-,-,8,33,0,-,-,9,29,0,-,-,8,32,2,88,127,-,-,-,1,7,-,-,-,46,73,6,61,0,54,49,4,40,0,19,21,-,-,-,16,15,-,-,-,-,-,10,56,1,-,-,9,76,0,-,-,9,77,2,-,-,2,24,0,-,-,10,70,2,LE Bosman,AN Petersen,JH Kallis,MV Boucher,JM Kemp,JJ van der Wath,JP Duminy,A Nel,CK Langeveldt,AJ Hall,R Telemachus,T Duffin,V Sibanda,CJ Chibhabha,H Masakadza,BRM Taylor,S Matsikenyeri,EC Rainsford,T Mupariwa,P Utseya,E Chigumbura,T Kamungozi
320,257769,529,Pakistan,West Indies,male,West Indies in Pakistan ODI Series,field,,2,0,2,-,-,-,21,58,-,-,-,0,4,8,25,0,37,86,1,10,1,14,29,-,-,-,0,3,10,30,0,43,66,-,-,-,23,35,-,-,-,3,6,10,20,1,1,5,9.2,36,3,1,3,10,18,3,0,1,5,21,0,22,40,-,-,-,17,31,-,-,-,24,52,-,-,-,42,84,-,-,-,6,8,-,-,-,17,37,7,17,1,1,8,10,28,3,7,17,10,20,2,3,8,8,39,2,-,-,9.5,18,2,LMP Simmons,D Ganga,CH Gayle,MN Samuels,BC Lara,DR Smith,RS Morton,D Ramdin,IDR Bradshaw,JE Taylor,CD Collymore,Mohammad Hafeez,Kamran Akmal,Imran Farhat,Younis Khan,Inzamam-ul-Haq,Shoaib Malik,Abdul Razzaq,Naved-ul-Hasan,Abdur Rehman,Iftikhar Anjum,Umar Gul
321,258465,533,England,West Indies,male,NatWest Series,field,79,,29,46,-,-,-,34,65,-,-,-,56,73,-,-,-,33,47,-,-,-,42,35,-,-,-,5,7,0.5,2,1,2,7,4,18,0,4,5,10,35,3,0,2,9,19,3,1,5,8,29,1,0,1,8,22,2,6,14,-,-,-,4,6,-,-,-,0,7,-,-,-,0,1,5,18,1,53,98,-,-,-,29,31,5.5,28,2,0,2,-,-,-,6,14,10,40,1,1,8,10,46,0,24,42,9,33,1,2,10,10,41,5,AN Cook,MJ Prior,IR Bell,KP Pietersen,OA Shah,PD Collingwood,AD Mascarenhas,LE Plunkett,SCJ Broad,MS Panesar,JM Anderson,CH Gayle,DS Smith,RS Morton,MN Samuels,S Chanderpaul,DJ Bravo,D Ramdin,DR Smith,DBL Powell,R Rampaul,FH Edwards
322,258466,534,England,West Indies,male,NatWest Series,field,61,,36,38,-,-,-,17,21,-,-,-,116,122,-,-,-,77,103,-,-,-,7,5,9,53,0,3,5,-,-,-,2,3,-,-,-,-,-,10,38,4,-,-,10,42,2,-,-,10,33,3,-,-,7,24,1,19,23,-,-,-,52,71,-,-,-,2,5,-,-,-,9,11,-,-,-,45,62,-,-,-,1,4,5,30,0,19,40,6,27,0,3,11,10,31,0,22,19,10,47,2,15,7,9,49,2,3,17,10,74,1,CH Gayle,DS Smith,S Chanderpaul,MN Samuels,DR Smith,RS Morton,D Ramdin,R Rampaul,DBL Powell,FH Edwards,DJ Bravo,AN Cook,MJ Prior,IR Bell,KP Pietersen,OA Shah,PD Collingwood,MH Yardy,AD Mascarenhas,SCJ Broad,RJ Sidebottom,JM Anderson
323,258472,536,England,India,male,NatWest Series,bat,9,,39,49,3,17,0,99,107,-,-,-,49,52,-,-,-,92,62,-,-,-,21,17,-,-,-,1,2,-,-,-,1,3,9,63,0,1,2,10,42,1,1,1,10,59,3,-,-,10,52,1,-,-,8,59,3,36,40,-,-,-,33,26,-,-,-,64,93,-,-,-,25,24,-,-,-,27,25,4,24,0,9,7,10,52,5,17,20,4,27,0,52,37,4,30,0,29,23,9,51,1,0,1,9,68,0,-,-,10,52,1,SC Ganguly,SR Tendulkar,Yuvraj Singh,R Dravid,MS Dhoni,KD Karthik,AB Agarkar,RR Powar,PP Chawla,RP Singh,MM Patel,AN Cook,MJ Prior,IR Bell,KP Pietersen,PD Collingwood,A Flintoff,RS Bopara,AD Mascarenhas,SCJ Broad,CT Tremlett,JM Anderson
324,258473,537,England,India,male,NatWest Series,field,42,,40,51,-,-,-,34,39,-,-,-,79,88,-,-,-,9,22,-,-,-,44,52,10,44,2,19,15,-,-,-,10,9,2,12,0,10,11,9,33,1,19,8,8,54,2,-,-,9.1,32,3,-,-,10,49,2,72,102,-,-,-,8,18,-,-,-,0,2,-,-,-,56,58,-,-,-,45,38,7,39,1,13,20,-,-,-,5,12,10,42,2,1,2,9,50,1,11,12,10,48,0,12,16,9,52,3,1,2,5,33,1,AN Cook,MJ Prior,IR Bell,KP Pietersen,PD Collingwood,OA Shah,RS Bopara,SCJ Broad,CT Tremlett,JM Anderson,MS Panesar,SC Ganguly,SR Tendulkar,KD Karthik,R Dravid,Yuvraj Singh,MS Dhoni,RR Powar,PP Chawla,Z Khan,RP Singh,MM Patel
325,258474,538,England,India,male,NatWest Series,bat,,3,9,12,-,-,-,55,85,1,4,0,4,21,-,-,-,1,8,-,-,-,71,103,2,8,0,13,18,-,-,-,6,5,10,56,4,7,11,10,25,2,13,11,10,35,0,20,19,9,45,1,0,1,6,21,0,0,5,-,-,-,24,20,-,-,-,4,5,-,-,-,18,21,1,6,1,47,54,9,43,0,5,7,10,26,1,8,20,-,-,-,43,82,-,-,-,45,72,10,49,4,-,-,9.5,36,3,-,-,10,39,1,SC Ganguly,SR Tendulkar,KD Karthik,R Dravid,Yuvraj Singh,MS Dhoni,AB Agarkar,RR Powar,PP Chawla,Z Khan,RP Singh,AN Cook,IR Bell,MJ Prior,KP Pietersen,PD Collingwood,A Flintoff,OA Shah,RS Bopara,SCJ Broad,JM Anderson,MS Panesar
326,258475,539,England,India,male,NatWest Series,field,38,,59,77,7,26,2,71,59,5,35,0,51,66,-,-,-,72,57,-,-,-,24,17,-,-,-,24,16,-,-,-,2,3,-,-,-,4,2,8,38,1,-,-,7,56,2,-,-,5,31,1,-,-,7,44,2,4,11,-,-,-,46,42,-,-,-,44,35,-,-,-,0,3,1,6,0,91,70,10,46,1,15,36,-,-,-,11,16,2,7,0,1,3,10,82,2,17,14,10,58,1,1,1,10,58,1,-,-,8,50,1,SC Ganguly,SR Tendulkar,G Gambhir,Yuvraj Singh,MS Dhoni,R Dravid,KD Karthik,Z Khan,AB Agarkar,PP Chawla,RR Powar,AN Cook,MJ Prior,IR Bell,KP Pietersen,PD Collingwood,OA Shah,RS Bopara,SCJ Broad,J Lewis,JM Anderson,MS Panesar
327,258476,540,England,India,male,NatWest Series,bat,,2,0,2,-,-,-,49,58,-,-,-,6,5,-,-,-,53,80,-,-,-,1,2,8,54,0,107,95,4,17,1,50,39,-,-,-,36,14,10,49,2,-,-,9.4,46,3,-,-,8,78,1,-,-,10,55,1,53,59,7,42,1,94,80,1,12,0,47,56,-,-,-,18,24,5,55,1,4,5,-,-,-,35,37,-,-,-,47,32,-,-,-,1,1,8,63,1,0,0,10,42,2,-,-,9,44,0,-,-,10,44,1,AN Cook,IR Bell,MJ Prior,KP Pietersen,PD Collingwood,OA Shah,LJ Wright,AD Mascarenhas,SCJ Broad,JM Anderson,MS Panesar,SC Ganguly,SR Tendulkar,G Gambhir,Yuvraj Singh,R Dravid,MS Dhoni,RV Uthappa,AB Agarkar,Z Khan,RR Powar,PP Chawla
331,264069,548,Bangladesh,Zimbabwe,male,Zimbabwe in Bangladesh ODI Series,field,26,,35,31,-,-,-,38,76,-,-,-,16,18,-,-,-,26,42,10,40,0,3,13,-,-,-,36,48,-,-,-,11,28,-,-,-,3,6,10,42,0,23,19,9,31,3,5,5,10,30,5,5,4,10,34,2,24,34,-,-,-,1,8,-,-,-,10,17,-,-,-,2,12,-,-,-,68,108,10,35,0,31,66,1,4,1,31,32,3,16,3,7,8,10,42,1,1,2,10,21,1,1,2,9.2,38,4,1,3,6,45,0,Shahriar Nafees,Mehrab Hossain jnr,Aftab Ahmed,Shakib Al Hasan,Habibul Bashar,Mohammad Ashraful,Khaled Mashud,Mohammad Rafique,Mashrafe Mortaza,Abdur Razzak,Shahadat Hossain,S Matsikenyeri,BRM Taylor,CJ Chibhabha,H Masakadza,SC Williams,E Chigumbura,KM Dabengwa,GB Brent,P Utseya,CB Mpofu,EC Rainsford
332,264071,550,Bangladesh,Zimbabwe,male,Zimbabwe in Bangladesh ODI Series,field,,3,10,27,-,-,-,75,113,-,-,-,27,44,1,7,0,27,40,5,24,0,14,19,4,15,0,14,18,-,-,-,13,23,1,6,0,3,11,10,16,4,2,4,10,27,1,-,-,8,33,1,-,-,10,36,1,33,41,-,-,-,45,96,7,29,2,4,2,-,-,-,14,40,-,-,-,32,58,-,-,-,13,18,7,28,1,0,6,10,35,3,5,11,6,28,0,18,19,-,-,-,-,-,10,39,1,-,-,10,26,1,TMK Mawoyo,S Matsikenyeri,CJ Chibhabha,E Chigumbura,SC Williams,ML Nkala,KM Dabengwa,GB Brent,P Utseya,CB Mpofu,AJ Ireland,Shahriar Nafees,Mehrab Hossain jnr,Aftab Ahmed,Mohammad Ashraful,Habibul Bashar,Shakib Al Hasan,Mashrafe Mortaza,Farhad Reza,Mushfiqur Rahim,Syed Rasel,Abdur Razzak
335,267708,554,India,West Indies,male,West Indies in India ODI Series,field,,3,70,39,-,-,-,0,6,-,-,-,23,33,-,-,-,60,66,5,32,0,57,66,-,-,-,10,21,-,-,-,8,17,-,-,-,2,10,10,37,3,5,13,10,50,2,3,8,10,65,1,1,4,8.5,56,1,0,1,10,56,2,1,8,-,-,-,33,32,-,-,-,98,94,10,39,1,83,88,-,-,-,17,24,-,-,-,4,6,9,38,4,0,2,5,30,0,4,4,-,-,-,-,-,8,45,2,-,-,6,31,1,RV Uthappa,G Gambhir,SK Raina,SR Tendulkar,R Dravid,Yuvraj Singh,KD Karthik,AB Agarkar,RR Powar,A Kumble,S Sreesanth,CH Gayle,RS Morton,DS Smith,MN Samuels,BC Lara,LMP Simmons,DJ Bravo,RR Emrit,D Ramdin,JE Taylor,DBL Powell
336,267709,555,India,West Indies,male,West Indies in India ODI Series,field,160,,28,17,-,-,-,68,77,-,-,-,78,105,-,-,-,100,73,-,-,-,40,19,-,-,-,-,-,9,38,2,-,-,6,21,1,-,-,7,41,3,-,-,8,30,1,-,-,7,27,2,-,-,4.4,17,1,14,23,-,-,-,6,11,8,33,1,24,30,-,-,-,55,61,9,51,1,3,2,-,-,-,4,6,-,-,-,40,52,-,-,-,13,33,9,62,0,0,5,8,49,0,14,16,8,57,0,1,8,8,62,1,RV Uthappa,SC Ganguly,R Dravid,SR Tendulkar,MS Dhoni,AB Agarkar,Z Khan,IK Pathan,Harbhajan Singh,A Kumble,Yuvraj Singh,S Chanderpaul,CH Gayle,DS Smith,MN Samuels,BC Lara,LMP Simmons,D Ramdin,RR Emrit,DR Smith,IDR Bradshaw,DBL Powell
337,267712,557,India,Sri Lanka,male,Sri Lanka in India ODI Series,field,5,,11,14,-,-,-,9,10,9,38,2,15,22,-,-,-,110,121,-,-,-,4,9,-,-,-,56,64,1,7,0,7,17,-,-,-,17,26,10,37,3,4,4,10,47,0,3,2,10,35,2,-,-,10,66,2,7,5,-,-,-,62,77,2,14,0,5,8,-,-,-,54,57,9,40,1,19,21,-,-,-,48,65,-,-,-,31,48,-,-,-,2,7,10,41,1,2,5,10,59,0,0,1,10,37,2,-,-,9,45,4,WU Tharanga,ST Jayasuriya,MS Atapattu,KC Sangakkara,DPMD Jayawardene,TM Dilshan,RP Arnold,MF Maharoof,KMDN Kulasekara,HMCM Bandara,SL Malinga,RV Uthappa,SC Ganguly,R Dravid,SR Tendulkar,V Sehwag,MS Dhoni,KD Karthik,Harbhajan Singh,A Kumble,S Sreesanth,MM Patel
